id,keyword,location,text,target
10483,,,Een centrale pijpleiding transporteert het broeikasgas naar een leeg gasveld onder de Noordzee .,nee
12987,,,"Een eerste stap zal zijn dat een deel van Mitsubishi ﾒ s windparken op zee , in totaal goed voor meer dan 400 megawatt , worden ondergebracht bij Eneco .",nee
19763,,,"Een goed idee , blijft de Vattenfall baas volhouden .",ja
15250,,,Een groep bewoners van het buitengebied van Enschede stapt naar de rechter als de gemeente het plan voor drie zonneparken in hun buurt doorzet .,ja
19367,,,"Een jaar later bleek voor het eerst dat de CO2 uitstoot was gestegen met 0,3 g/km .",nee
2137,,,Een kilo lamsvlees veroorzaakt viermaal en rundvlees driemaal zoveel broeikasgas als een kilo kip .,nee
7352,,,"Een kwart van alle CO2 uitstoot is afkomstig van mobiliteit en die uitstoot moet volgens het Umweltbundesamt met ruim 40 procent omlaag , zo schrijft de Duitse krant Die Zeit .",ja
3971,,,Een land waar geen fossiele brandstoffen worden gebruikt .,nee
23029,,,Een meerderheid is voor en dus lijken de windmolens in Dinteloord er gewoon te komen .,ja
12435,,,"Een motie van D66 om eisen te stellen aan de uitstoot van kleinere biomassacentrales wordt gesteund door VVD , CDA en Christen Unie .",ja
19415,,,"Een positieve noot is dat het doel voor 2023 , een aandeel van 16 procent groene energie , w�l haalbaar lijkt te zijn .",ja
10344,,,"Een product in een doos van 25 liter van webwinkelmagazijn naar de voordeur van de klant brengen , levert nu circa 350 gram CO2 uitstoot op , en dat zal in de toekomst dalen .",nee
25123,,,"Een route voor elektrische auto 's houdt niet alleen rekening met afstand , maar ook met hellingen .",nee
16069,,,"Een stelling die Martin Junginger , professor bio energie aan de Universiteit Utrecht , bevestigde .",nee
10842,,,"Een van de blikvangers is een 3,3 meter hoge windmolen .",nee
27755,,,"Een van de grote onderwerpen is de energietransitie , die van invloed zal zijn op de haven .",nee
14264,,,"Een voortraject , waarbij boringen naar warmte en het aanleggen van een warmtenet in kaart worden gebracht , duurt al snel enkele jaren .",nee
3834,,,"Een vrij kansloze missie , oordeelt Buras , omdat Warschau als een van de weinigen in Europa geen definitief klimaatpakket of duurzame energie strategie gepubliceerd heeft .",ja
21673,,,"Eerder liet wethouder Monique Schuttenbeld al weten het plan voor een biomassacentrale te steunen , zolang het voldoet aan Nederlandse en Europese regelgeving .",ja
25156,,,Eerst moet de gemeenteraad akkoord gaan met het voorstel van wethouder Carlo Verhaar ( Groen Links ) voor de extra molens en komst van zonneparken in Deventer .,ja
1299,,,Elektriciteitsbedrijven gebruikten meer aardgas en wekten meer energie op uit hernieuwbare bronnen .,nee
14256,,,Elektriciteitskabels en gasleidingen zijn in handen van netbeheerders .,nee
180,,,"Elektrisch rijden Hoewel meer elektrische auto 's werden verkocht in het laatste kwartaal , blijft het aandeel daarvan in de EU steken op 1,5 % .",nee
24253,,,Elektrische auto Ook de opmars van de elektrische auto gaat verder .,nee
26762,,,Elektrische auto 's bezorgen hulpdiensten zoals bergingsmaatschappijen en de brandweer hoofdbrekens .,ja
7787,,,"Elektrische auto 's dreigen nu in China een eenheidsworst te worden , zegt hij .",ja
12411,,,Ellen van Herp woont in ��n van de zones waar de hoge windmolens mogelijk komen .,nee
19770,,,Emissievrije trein De Coradia i Lint39 van het Franse Alstom is de eerste passagierstrein die rijdt op waterstof .,nee
2446,,,"En Allego , dat voortkwam uit netbeheerder Alliander , is nu in allerlei Europese landen actief .",nee
12635,,,En Bulgarije wil in Belene al sinds de jaren 80 een kerncentrale bouwen .,ja
5848,,,"En dat heeft volgens hen ongewenste effecten tot gevolg : hogere CO2 uitstoot , hogere kosten voor de burger en een overbelast elektriciteitsnet .",ja
27155,,,"En de enige factor die dat redelijkerwijs kan verklaren , is de stuwende hand van de broeikasgassen die de mens heeft losgestookt uit olie en steenkool en indirect uit de bodem .",nee
24464,,,"En de verwachting is dat alleen al in Nederland er in 2030 1,7 miljoen laadpunten nodig zijn voor elektrische auto 's .",nee
15462,,,En die kan lokaal worden opgewekt met eigen zonnepanelen en centrales op biomassa - of waterkracht .,nee
26277,,,"En doordat die hoge ureumwaarde verband houdt met ammoniakuitstoot , liggen er kansen om deze uitstoot van ammoniak omlaag te brengen .",nee
18686,,,En dus bouwt India ook vrolijk door aan een hele batterij vieze kolencentrales .,ja
16433,,,En Engie zette afgelopen week een streep door zijn geplande biomassacentrale in Nijmegen .,ja
14265,,,"En geothermie vereist veel kennis , meer dan voor een dak vol panelen .",nee
5480,,,En goed nieuws voor mensen met een elektrische auto : in 2025 moeten er in Europa 1 miljoen laadpalen staan .,ja
22653,,,"En het bedrijf krijgt op dat vlak voorlopig ook gelijk , want de wereldwijde consumptie van fossiele brandstoffen neemt nog elk jaar toe .",nee
21113,,,"En het bedrijfje verhuisde naar een bedrijventerrein aan de rand van Wieringerwerf , ruim tien kilometer zuidelijker , waar ook windturbines worden getest .",nee
20053,,,En het sluiten van een kolencentrale kan gefinancierd worden doordat er dan minder subsidie nodig is voor biomassa .,nee
24109,,,"En hij heeft ook een iets hoger benzineverbruik van ( fabrieksopgave ) 1,9 l/100 km ( 1 op 52,6 ) en een CO2 uitstoot van 44 g/km .",nee
11809,,,En hij pleit voor het opzetten van een kenniscentrum over thorium .,ja
19814,,,"En in de eerste helft van dit jaar is de CO2 uitstoot dus niet gedaald , maar gestegen .",nee
26028,,,En in die vorm kan koolstof dus ook als broeikasgas in de atmosfeer belanden .,nee
18197,,,"En onder meer milieuorganisatie Greenpeace is fel gekant tegen CCS omdat het vervuilende processen , zoals oliewinning door de fossiele industrie , in stand houdt .",ja
23310,,,En ondertussen nam de wereldwijde CO2 uitstoot alleen maar verder toe .,nee
7856,,,"En vorige maand , bij de presentatie van zijn World Energy Outlook , stelde het IEA dat met het huidige beleid de uitstoot van CO2 blijft toenemen tot 2040 .",nee
12833,,,"Eneco stond in de etalage sinds de afsplitsing van publieke netwerktak Stedin in 2017 , zeg maar de stroom - en gasnetten .",nee
14638,,,Energiebedrijf Vattenfall heeft verschillende Nederlandse gascentrales in de computer gekopieerd .,nee
18063,,,"Energieleveranciers die in Nederland opgewerkte zonne - of windenergie verkopen , scoren daarom beter .",nee
18061,,,Energieleveranciers overbruggen dat gat tussen vraag en aanbod door certificaten voor duurzame energie te kopen in het buitenland .,nee
25254,,,"Energieregio 's Om het Klimaatakkoord uit te voeren , is Nederland opgedeeld in dertig energieregio 's , de Regionale Energie Strategie�n ( RES ' en ) .",nee
5843,,,"Er gaat namelijk energie verloren tijdens de omzetting van kolen of gas naar elektriciteit in een energiecentrale , en het transport ervan naar de eindgebruiker .",nee
3958,,,Er gingen zelfs al stemmen om er een groot zonnepark van te maken .,ja
8085,,,Er is in de nieuwe berekening uitgegaan van een veel te hoge warmte uitstoot van vliegtuigen van en naar de luchthaven .,ja
24818,,,"Er komt een beetje energie uit aardwarmte en waterkracht , maar verreweg de grootste leverancier is biomassa .",nee
19283,,,"Er komt een nieuwe subsidieronde voor projecten die hernieuwbare energie produceren , zoals met wind , waterkracht , zon , aardwarmte , buitenluchtwarmte en biomassa .",ja
27086,,,Er komt een nieuwe subsidieronde voor projecten die hernieuwbare energie produceren .,ja
10014,,,Er lopen nog steeds bezwaarprocedures tegen de aantasting van het leefgebied van de reptielen en tegen de uitstoot van stikstof .,ja
16149,,,"Er waren organisaties bij die helemaal geen zonneparken op land wilden "" , vertelde hij .",ja
14282,,,Er worden nog geen woonwijken verwarmd door aardwarmte .,ja
24447,,,"Er zijn in Nederland ook steeds meer laadpunten nodig , omdat het aantal elektrische auto 's op de weg hard groeit .",nee
26974,,,"Er zijn nog drie andere kolencentrales , twee in de Maasvlakte en een in de Eemshaven , die veel nieuwer zijn dan de Hemweg .",nee
15260,,,Er zijn volgens de bewoners meer bezwaren waarom het onverstandig is om landbouwgrond in te leveren voor zonneparken .,ja
20337,,,"Eskom wekt bijna alle elektriciteit in Zuid Afrika op , maar problemen in de kolencentrales leidden dit jaar diverse keren tot stroomuitval .",nee
16963,,,Europa heeft 30 jaar de tijd om de CO2 uitstoot tot nul te reduceren .,nee
8702,,,Europese landen zijn voor hun energievoorziening nog steeds afhankelijk van fossiele brandstoffen .,nee
21859,,,Europese regels schrijven voor dat eind volgend jaar alle nieuwe gebouwen BENG moeten zijn .,ja
12599,,,Eventueel kan e Rovers de Defender ook voorzien van een brandstofcel op waterstof of methanol .,nee
17311,,,Eventuele nieuwe exploitanten van de windmolens zitten daar ook aan vast .,nee
24438,,,Fabricage en laadpalen Die groeiende bedrijvigheid rondom elektrische auto 's zit in verschillende facetten .,nee
22806,,,"Fijnstof Het verstoken van biomassa om energie op te wekken , levert verhoogde concentratie van fijnstof op -- het is nu eenmaal een verbrandingsproces .",nee
23472,,,Formele procedures voor een vergunning voor het zonnepark lopen nog niet .,nee
2075,,,Frankrijk is voor zijn stroomvoorziening ruim twee derde afhankelijk van kernenergie .,nee
3108,,,Frankrijk voerde de afgelopen weken een felle strijd om ook kernenenergie een groen label te geven .,ja
23020,,,Frits van Hoorn van het comit� � Dinteloord tegen Megamolens � is woedend : � De provincie is van plan de windmolens op minder dan 1000 meter van ons dorp te plaatsen .,ja
11475,,,Garantie Verder oordeelt de Raad dat er voldoende garantie is dat de windmolens na 25 jaar weer verdwijnen .,nee
17122,,,"Geen aardgas , geen warmtepomp en ook geen warmtenet dus .",nee
12880,,,Geen eigenaar Volgens de onderzoekers hoeft de gemeente niet de eigenaar te zijn van het warmtenet om de baatbelasting te mogen heffen .,nee
6760,,,Geen uitstootrechten kopen In feite besteden biomassa importerende landen als Nederland de CO2-uitstoot daarmee uit aan het exporterende land .,nee
27304,,,Gemeentebelangen Twenterand is tegen windmolens en heeft een meerderheid in de raad .,ja
7539,,,Gemiddeld haalt een windpark op zee minder dan de helft van het topvermogen .,nee
14234,,,"Geothermie , zoals aardwarmte heet in jargon , is nou eenmaal een jonge sector .",nee
21072,,,Getijdenenergie was veel duurder dan stroom uit kolencentrales en ook dan windenergie .,nee
5272,,,Gevolg daarvan is dat ze claims kunnen indienen als overheden bijvoorbeeld kolencentrales willen sluiten die nog niet zijn afgeschreven .,ja
11488,,,Groen gas kan via het bestaande gasnet worden geleverd aan bijvoorbeeld huishoudens .,nee
22434,,,"Groen Leven is al geruime tijd bezig met een plan om op het water een drijvend zonnepark aan te leggen , net als in de Sekdoornse Plas ten zuiden van de stad .",ja
4717,,,"Groen Links leider Klaver eist onder meer dat er een "" duidelijk stappenplan "" komt om de uitstoot van stikstof terug te dringen .",ja
11445,,,Groene stroom Bij het gebruik van waterstof komen geen schadelijke stoffen vrij .,nee
14275,,,Grote ambities Warmtewinning met geothermie vormt een belangrijk onderdeel van de klimaatplannen van het kabinet .,ja
5312,,,Grote investeringen voor bijvoorbeeld wegonderhoud en de energietransitie worden vooruitgeschoven .,nee
26767,,,Grote risico 's Vrijwel alle elektrische auto 's hebben een lithium ion accu .,nee
2659,,,"Grote teleurstelling bij familie en sympathisanten van Jan H , de man die vecht tegen windmolens .",ja
5316,,,Half miljoen huishoudens De hoeveelheid duurzame energie die het windpark oplevert is volgens ABP gelijk aan wat 500 duizend huishoudens gebruiken .,nee
313,,,"Halve capaciteit Wel gaat Sif , dat productielocaties heeft in Roermond en op de Tweede Maasvlakte , 80 monopiles leveren voor een windpark bij Saint Nazaire .",nee
5273,,,"Halvering Greenpeace vindt de doelstellingen , waaronder een halvering van de CO2 uitstoot in 2030 , te mager .",ja
14511,,,"Handhaving Noaberkracht gaat in 2020 aflopende leasecontracten voor vier dienstauto 's die op fossiele brandstoffen rijden , vervangen door vier elektrische auto 's .",ja
24754,,,Handvatten In het najaar start de NVRR daarom een denktank evaluatie en monitoring energiebeleid .,ja
3316,,,"Haperingen zijn wisselvallig De haperingen verschillen sterk per netbeheerder , zo blijkt uit cijfers van branchevereniging Netbeheer Nederland .",nee
14285,,,Heet water oppompen Bij aardwarmte wordt van nature aanwezig heet water kilometers diep uit de aarde omhoog gepompt .,nee
6711,,,"Hele Amerikaanse bomen die straks in Nederlandse kolencentrales worden verbrand , het is een schrikbeeld dat inmiddels tot diep in de Tweede Kamer is doorgedrongen .",ja
20421,,,"Helemaal als er ook nog interactie is met een elektrische auto of thuisbatterij , zorgt dit juist voor minder belasting van het nationale netwerk .",nee
8059,,,"Het aandeel duurzame energie in de totale productie in Nederland groeit van 7,4 procent in 2018 naar 8,6 procent dit jaar .",nee
17370,,,Het aandeel elektrische auto 's in het wagenpark neemt toe en neemt een hap uit de groei van de vraag naar olie .,nee
18842,,,Het aandeel hernieuwbare energie in Nederland bleef vorig jaar volgens de Europese vergelijking steken onder de 10 procent .,nee
18688,,,"Het aandeel hernieuwbare energie is afgelopen jaar toegenomen van 7,4 % naar 8,6 % van het totale energieverbruik .",nee
17300,,,Het aangepaste bestemmingsplan voor de bouw van vier windmolens bij knooppunt Hattemerbroek deugt nog steeds niet .,ja
17253,,,Het afgelopen jaar is daarom op verscheidene plekken in het land onderzocht waar er geboord kan worden naar aardwarmte .,nee
23110,,,Het artikel gaat verder onder de video : De afgelopen maanden is de gemeente Zwolle met zes marktpartijen in gesprek geweest over geothermie .,nee
11376,,,"Het Aziatische land heeft zo 'n 60 kolencentrales , die goed zijn voor 40 procent van de Zuid Koreaanse elektriciteit .",nee
20780,,,Het bedrag per gram stijgt naarmate de totale CO2 uitstoot hoger is .,nee
12922,,,"Het bedrijf heeft geen kolencentrale , wel een gascentrale , en daarnaast windparken op zee en op land .",nee
12288,,,Het bedrijf is ook groot in kernenergie en bouwt en exploiteert talloze centrales .,nee
8365,,,Het bedrijf wil de investeringen de komende jaren steeds meer richting hernieuwbare energie sturen .,ja
26620,,,Het compenseren van de CO2 uitstoot gaat het bedrijf miljoenen kosten .,nee
6758,,,"Het complexe bij biomassa is dat de emissie ervan , in tegenstelling tot bijvoorbeeld gas , olie of steenkool , in twee verschillende systemen plaatsvindt .",nee
25734,,,Het Duitse kabinet heeft maatregelen goedgekeurd om de uitstoot van broeikasgassen terug te dringen .,ja
23469,,,Het energiebedrijf stelt nu voor om dit omgevingsfonds te verdelen onder de 24 adressen binnen 600 meter van het zonnepark .,ja
12667,,,"Het energiebedrijf wordt voor 4,1 miljard euro overgenomen door windmolen - en batterijfabrikant Mitsubishi en energiebedrijf Chubu .",nee
15512,,,Het gaat om alternatieve brandstoffen als groene waterstof en synthetische kerosine .,nee
24402,,,Het gaat ook om plug in hybrides : auto ﾒ s waarin een verbrandingsmotor en elektromotor zijn gecombineerd en die veel merken sinds jaar en dag in het programma hebben .,nee
113,,,"Het gaat vooral om machines en voertuigen die draaien op waterstof of batterijen , en om laadinfrastructuur .",nee
5814,,,"Het gewicht van de wijnflessen is met 15 procent verminderd , om zo de CO2 uitstoot bij de productie en het transport te verlagen .",nee
4838,,,Het heeft afscheid genomen van kernenergie en kolen zijn in de ban gedaan .,ja
12364,,,Het heeft geen kolencentrales en �berhaupt relatief weinig bezittingen .,nee
25788,,,Het huidige elektriciteitsnet is hier niet op berekend .,nee
14456,,,"Het in 2014 opgerichte Vandebron heeft ruim tweehonderd energiebronnen , vaak boeren met een windmolen of zonnepanelen , en meer dan 200.000 klanten verbonden .",nee
20886,,,"Het IPCC voelt wel iets voor het stoken van biomassa , maar dan in combinatie met het afvangen en opbergen van de CO2 .",ja
13329,,,"Het is als met windmolens ; bijna iedereen wil ze wel en ziet het nut ervan in , maar ze moeten niet in hun achtertuin staan .",ja
23434,,,Het is een vaak gehoord argument tegen nieuwe kerncentrales .,ja
18072,,,Het is niet verstandig om elektriciteit op te wekken met biomassa .,ja
4506,,,"Het is soms mogelijk om je uitstoot te compenseren , waarmee je bijdraagt aan bosaanplant of duurzame energie in de toekomst .",nee
18954,,,"Het kabinet , en daarachter ook het Zwolse college , ziet biomassa als een van de manieren om de klimaatdoelen te halen , maar de tegenstand is al tijden fors .",ja
19765,,,Het kabinet beschouwt biomassa als een belangrijke duurzame energiebron die nodig is om de klimaatdoelen te halen en de gaskraan in Groningen dicht te draaien .,ja
26925,,,Het kabinet is van plan de Amsterdamse kolencentrale uiterlijk volgend jaar te sluiten .,ja
2039,,,Het kabinet stelt zelfs miljarden euro 's subsidies beschikbaar voor de bijstook van biomassa in kolencentrales .,ja
10653,,,Het kabinet vond het te ver gaan om een verbod op houtstook af te kondigen .,ja
25986,,,Het kabinet wil boerenbedrijven saneren om zo de uitstoot van stikstof terug te dringen .,ja
16137,,,Het kabinet wil verder de uitstoot van stikstof via veevoer verminderen door de hoeveelheid eiwit te verlagen .,ja
20339,,,Het kampt met stijgende uitgaven en kostenoverschrijdingen bij twee kolencentrales .,nee
19749,,,"Het kan gaan om een hybride , een plug in hybride ( brandstof �n stekker ) of een volledig elektrische auto .",nee
26026,,,"Het kan in vaste stof zitten , bijvoorbeeld in bomen en andere biomassa .",nee
25977,,,"Het kan ook langer dan een jaar worden , als er nog geen goede oplossingen zijn voor de extra uitstoot van stikstof die de bouw met zich meebrengt .",nee
5987,,,Het klimaatpanel waarschuwde dat het niveau verder zal stijgen als de uitstoot van broeikasgassen niet sterk aan banden wordt gelegd .,ja
16797,,,Het klopt dat het opwekken van een eenheid energie met hout meer CO2 uitstoot oplevert dan met kolen .,nee
5841,,,Het laat zien hoeveel fossiele energie nodig is aan de bron om het uiteindelijke energiegebruik te dekken .,nee
13449,,,Het Landbouw Collectief is afgelopen week zelf met plannen gekomen om de uitstoot van ammoniak terug te dringen .,ja
4870,,,Het meest waarschijnlijk is een combinatie van windmolens en zonneparken .,nee
13073,,,"Het meeste geld wordt verdiend met energieproductie : kolencentrales , petrochemie , booreilanden , schaliegas .",nee
21728,,,Het ministerie van Infrastructuur en Milieu heeft veel glastuinbouwbedrijven de afgelopen jaren geholpen zich te onttrekken aan heffingen voor hun uitstoot van CO2 .,ja
12332,,,Het moet op ��n lading waterstof maar liefst 10.000 km kunnen afleggen op het maanoppervlak .,nee
13009,,,Het Nederlandse Klimaatakkoord leunt stevig op biomassa om de CO2-doelstellingen te halen .,ja
12994,,,Het olieconcern had ingezet op het uitbreiden van zijn activiteiten in hernieuwbare energie .,ja
18374,,,Het omslagpunt voor waterstof ligt pas bij 115.000 kilometer .,nee
1472,,,"Het opwekken van elektriciteit door hout te verbranden in een biomassacentrales levert meer stikstof , fijnstof en broeikasgas op dan stroom uit een kolencentrale .",nee
5860,,,"Het park bestaat uit 66 windmolens van General Electric , met elk een vermogen van 6 megawatt .",nee
23675,,,Het percentage duurzame energie - - waarvan elektriciteit dus een onderdeel is - - groeit richting de 9 % .,nee
20652,,,"Het planbureau telt de stroom die elektrische auto 's tanken overigens niet mee , die pas voor 7 % klimaatneutraal is .",nee
19414,,,Het planbureau voorspelt nu dat het aandeel groene energie volgend jaar blijft steken op 11 procent en dat het energieverbruik met 80 petajoule gedaald zal zijn .,nee
21763,,,Het profiteert sterk van de hausse in wind op zee : voor toekomstige windparken brengt het bodems in kaart .,nee
27313,,,Het raadslid Erik Veltmeijer vindt de energietransitie en hogere belastingen op gas ﾑ misdadig ﾒ .,ja
25511,,,Het rapport van de Rotterdamse rekenkamer over het Warmtebedrijf is het zoveelste onderzoek naar warmtenetten dat gehakt maakt van gemeentelijk beleid .,ja
1384,,,"Het realiseren van de oplaadpunten is een samenspel tussen exploitant Allego , netbeheerder en gemeente .",nee
25620,,,Het sluiten van een kolencentrale lijkt bijvoorbeeld nodig .,nee
25661,,,"Het sluiten van kolencentrales en megastallen zijn maatregelen die voor de hand liggen , maar die de regering telkens voor zich uitschuift .",ja
19448,,,Het Sociaal en Cultureel Planbureau ( SCP ) verkende bijvoorbeeld de motivaties van huiseigenaren om aan de gastransitie mee te werken .,ja
617,,,Het stadsbestuur van Eindhoven vindt dat er de komende jaren veel meer laadpalen in de stad moeten komen voor elektrische auto 's .,ja
23486,,,Het stroomnet kan de opgewekte stroom niet verwerken vanwege gebrek aan capaciteit .,nee
8628,,,Het totaalaantal elektrische auto 's zal boven de 55.000 uitkomen .,nee
4978,,,Het transport is volgens de Commissie goed voor een kwart van alle uitstoot van het schadelijke broeikasgas CO2 in de EU .,nee
17535,,,Het veengebied kan een hoeveelheid stikstof opnemen die vergelijkbaar is aan de uitstoot van 1 miljoen auto ﾒ s die op benzine rijden .,nee
12136,,,Het verbranden van biomassa - zoals hout en gft afval - zou net zo schadelijk zijn voor het milieu als energieopwekking via steenkool of aardgas .,ja
16068,,,"Het verschil zit 'm volgens Brouwer in de herkomst van de CO2 : bij biomassa is dat een gesloten cyclus , bij fossiele brandstoffen voeg je extra CO2 toe aan de lucht .",nee
24068,,,"Het verstrekken van vergunningen ligt grotendeels stil , sinds de Raad van State in mei een streep zette door de Nederlandse aanpak om de uitstoot van stikstof terug te dringen .",ja
12331,,,Het voertuig is voorzien van een brandstofcel die uit waterstof stroom produceert voor de elektromotoren .,nee
15676,,,Het Volkswagen concern voert de investeringen in elektrificatie en andere nieuwe technologie�n verder op .,ja
11972,,,Het volledige windpark krijgt daarom dezelfde turbines .,nee
164,,,Het voorstel komt er op neer dat bedrijven en particulieren hun CO2 uitstoot kunnen compenseren door te investeren in de aanleg van nieuwe natuur .,ja
6512,,,Het wachten is op specialisten die de windmolen weg kunnen halen .,nee
27219,,,Het zonnepark aan de Aadijk beslaat ongeveer 40 hectare en bestaat uit circa 120.000 fotovolta�sche panelen die elektrische energie uit zonlicht omzetten .,nee
27440,,,"Het zonnepark is van Groen Leven , een bedrijf uit Heerenveen dat twee jaar geleden voor ﾀ 159 mln werd gekocht door het Duitse Bay Wa .",nee
5168,,,Het zonnepark van 40 hectare is eind vorige week in gebruik genomen .,nee
26244,,,Het zonnepark werd gisteren officieel in gebruik genomen .,nee
12314,,,Hierbij gaat het vooral om batterijen van elektrische auto ﾒ s.,nee
2346,,,Hierbij kwam het bedrijf in contact met een eigenaar van gronden waar enkele van deze windmolens worden gebouwd .,nee
25774,,,Hierdoor komt er extra capaciteit op het stroomnet voor 7 miljoen zonnepanelen .,nee
19485,,,"Hierdoor zal de vleesconsumptie volgens CE Delft met circa 50 % dalen en de uitstoot van CO2 met 4,5 mln ton verminderen , waarvan 2,7 mln ton in Nederland .",nee
17534,,,Hiermee komen jaarlijks minder broeikasgassen vrij en kan er CO2 worden vastgelegd .,nee
25187,,,Hiervan wordt inmiddels 14 % opgewekt via lokale duurzame energiebronnen zoals zonnepanelen en windmolens .,nee
1993,,,"Hij denkt aan ondernemingen met een flinke ﾑ vloot ﾒ aan bedrijfswagens , die bereid zijn het waterstof af te nemen .",ja
10949,,,"Hij heeft het over elektrificatie , duurzaamheid , urbanisatie , digitalisering .",nee
26690,,,Hij roept het kabinet op de kolencentrales uit te zetten en de veestapel te halveren .,ja
11721,,,Hij spoorde de Statenleden aan toch vooral ambitieus te blijven op het gebied van groene energie .,ja
20478,,,Hij stapte uit het klimaatakkoord van Parijs en haalde een streep door plannen van zijn voorganger Barack Obama om de CO2 uitstoot terug te dringen .,ja
13511,,,"Hij vindt overigens dat netbeheerders niet alleen naar gemeenten moeten wijzen , maar ook zelf aan de bak moeten .",ja
11812,,,Hij vroeg de voorzitter van zijn werkgroep zijn ﾑ afscheidsmail ﾒ - - met daarin zijn kritiek en pleidooi voor kernenergie - - verder te verspreiden onder de leden van de stuurgroep .,ja
12867,,,Hij wijst er op dat Eneco bij de bouw van windparken al jarenlang met Mitsubishi samen werkt .,nee
20391,,,Hij wijst op de moeizame bouw van windmolens op land door bezwaarprocedures en verzet van burgers .,ja
27081,,,"Hij zegt dat het kabinet doorgaat met het "" stap voor stap "" nemen van maatregelen om eind volgend jaar de CO2 uitstoot met 25 procent te verminderen .",ja
19538,,,Hij zweert bij zijn eigen alternatief : ondergrondse windmolens .,ja
4304,,,Hoe je het ook wendt of keert : een fossiele brandstof .,nee
20772,,,"Hoewel elektrische auto 's een fractie van het aantal onderdelen van een conventionele auto hebben , speelt er bij elektrische voertuigen nog een andere kwestie .",nee
17646,,,"Hoewel elektrische auto's een fractie van het aantal onderdelen van een conventionele auto hebben , speelt er bij elektrische voertuigen nog een andere kwestie .",nee
22197,,,"Hoewel zonnepanelen en woningisolatie nu vaak al geld opleveren , geldt dat meestal niet voor warmtepompen en de aansluiting op een warmtenet .",nee
25247,,,"Holland Solar werkt op dit moment aan een gedragscode , die ervoor moet zorgen dat de zonneparken zo goed mogelijk worden ge�ntegreerd in de omgeving .",ja
16810,,,"Honderden tegenstanders van kernenergie hebben zaterdag gedemonstreerd bij de kerncentrale in Lingen , net over de Duitse grens .",ja
19764,,,Hout kun je opslaan en een biomassacentrale aanzetten als er weinig zon of wind is .,nee
1611,,,Hoyer acht het dan ook ' de hoogste tijd voor de meest ambitieuze energiestrategie van een financi�le instelling ' waar ook ter wereld .,ja
16108,,,Hoyer reageerde erg tevreden op het besluit van de lidstaten om fossiele brandstoffen in de ban te doen .,ja
3220,,,"Huizen die dichtbij een windmolen staan , zijn tussen 1985 en 2019 gemiddeld 2,1 procent minder in waarde gegroeid dan andere huizen .",nee
3433,,,Hyundai investeert de komende jaren tientallen miljarden euro 's in elektrificatie .,ja
11799,,,"Immers , geothermie lijkt een uitgelezen middel om de CO2 uitstoot te beperken .",ja
18199,,,"In 1994 gebouwd als kolencentrale draait hij nu verder op houtkorrels , met nog maar 20 procent kolen .",nee
18401,,,In 2015 tekenden bijna 200 landen het klimaatakkoord waarin werd vastgelegd hoe de landen de uitstoot gaan terugdringen om klimaatverandering aan te pakken .,ja
21380,,,In 2016 eiste een meerderheid in de Tweede Kamer dat de subsidies van de overheid op het stoken van biomassa werden stopgezet .,ja
12499,,,In 2017 lag de stroomproductie van een gemiddelde windturbine al 17 procent hoger dan in 2010 - en als de trend doorzet zal de productie over vijf jaar al 37 procent hoger liggen .,nee
16822,,,In 2017 waren er in Nederland 22 zonneparken van meer dan 1 megawatt .,nee
24421,,,In 2018 had Flevoland voor bijna 1200 megawatt aan windmolens opgesteld .,nee
3359,,,"In Almelo Noord , een gebied tussen ruwweg de N36 en het zonnepark aan de Aadijk , behoren windmolens ook tot de opties .",ja
5014,,,In Centraal - en Oost Europa is de afhankelijkheid van vervuilende fossiele brandstoffen nog groot .,nee
25154,,,In combinatie met drie extra windmolens willen burgemeester en wethouders een energieneutraal Deventer realiseren in 2030 .,ja
1673,,,In dat jaar publiceerde de ingenieur Luc Lievense zijn ambitieuze voorstel : de aanleg van een extra ringdijk in het Markermeer en die dijk volbouwen met windmolens .,ja
13879,,,In de buurtschap Twekkelo is het draagvlak voor windmolens laag .,ja
1380,,,"In de energietransitie speelt het alternatief voor warmte een grote rol , maar minstens net zo belangrijk is het drukken van de energievraag van woningen .",ja
16159,,,In de gedragscode staat verder dat in beschermde Natura 2000 gebieden en Nationale Parken geen zonneparken worden aangelegd .,ja
10692,,,In de jaren 50 was hij de drijvende kracht achter de bouw van kernreactoren .,ja
24830,,,"In de landen waar de biomassa wordt verstookt komt CO2 vrij , maar die wordt niet officieel meegerekend .",nee
3155,,,In de noodwet is geregeld dat veeboeren ander voer moeten gaan gebruiken dat de uitstoot van stikstof beperkt .,nee
15614,,,In de RES geven de samenwerkingspartners aan hoeveel duurzame elektriciteit zij samen in de regio kunnen opwekken .,nee
14839,,,In de RES geven de samenwerkingspartners aan hoeveel duurzame energie zij samen kunnen opwekken .,nee
15887,,,"In de RES komen uiteindelijk concrete projecten , en een planning voor het opwekken van duurzame energie .",ja
15617,,,In de RES staan uiteindelijk concrete projecten en een planning voor het opwekken van duurzame energie .,ja
4147,,,"In de Tweede Kamer is Groen Links fel tegen kernenergie , bij de Pvd A ligt het onderwerp gevoelig .",ja
16929,,,In december komt er nog een tank met groene waterstof bij en dan kan de productie beginnen .,nee
27218,,,"In deze periode is zowel het zonnepark gerealiseerd , alsook de aansluiting op het elektriciteitsnet door netbeheerder Enexis .",nee
