id,keyword,location,text,target
503,,,Zwaar teleurgesteld in de gemeente enschede en de lokale driehoek daar,1
504,,,Keiharde kritiek op gemeente Enschede Normalisatie,1
505,,,Blije gezichten vanmiddag bij Eninver waar wethouder allangius de 2e vestiging van de Speelgoedbank Almelo opende,1
506,,,Donja Hoevers D66De Bilt D66 Gemeente Almelo Vervelend dat dat in Almelo zo is,1
507,,,tiddofolmer D66De Bilt D66 Gelukkig kunnen we in onze gemeente allemaal lopend of op de fiets naar het bos,1
508,,,lousyaelenthyrz Gemeente Almelo MMGStegeman Dat vind ik inderdaad ook een beetje gek,1
509,,,ROZGroep KVK NL Gemeente Almelo Het was een leuke leerzame avond,1
510,,,Gemeente Almelo bedankt voor de gastvrijheid https://t.co/8s0xfej A4N,1
511,,,Gemeente Almelo wijst bezwaren af en doet net of haar neus bloedt,1
512,,,Samen met de Twentse burgemeesters een inspirerend bezoek gebracht aan De Fabriek Ex Made by In Made,1
513,,,Innovatieve aanpak van re integratie van delinquenten,1
514,,,Waardering voor aanpak Penitentiaire Inrichting van DJI detentie in Gemeente Almelo https://t.co/XJPd7Jzqt D,1
515,,,Mooi feestje gisteren voor alle ouderen uit Bornerbroek Gemeente Almelo tmzorg https://t.co/uc8I4Esb LX,1
516,,,De vooruitgang in Gemeente Almelo is werkelijk niet te stuiten,1
517,,,marjavanpluur obsde windhoek Gemeente Almelo Dat is een mooie eerste stap,1
518,,,Onze gemeente een vruchtbare bodem voor talkshowhosts,1
519,,,Gemeente Olen Aanpassing programma feestelijke ontvangst ereburger Carmelita Ros https://t.co/td GPdm Qs26,1
520,,,Wat een smerige vorm van chantage in deze gemeente https://t.co/r FTp083x0B,1
521,,,oakentersagain Gemeente Deventer moet zich schamen,1
522,,,Gemeente Deventer dreigt Gebruik ook roetveegpieten anders geen subsidie https://t.co/r Pqp Cl Lz Ae,1
523,,,Dit laten wij toch niet gebeuren Gemeente Deventer EIST roetveeg Pieten,1
524,,,Resultaten anoniem solliciteren bij de gemeente Deventer niet positief https://t.co/rpwk Qre0U9,1
525,,,Zeg burgemeester ronkonig zijn jullie in Deventer nou helemaal gek geworden,1
526,,,De gemeente Deventer chanteert de organisatie van de Sinterklaasintocht,1
527,,,PVV na introductie roetveegpiet in Deventer Burgemeester chanteert Sinterklaas https://t.co/Qtzd Rex O4Y nieuws deventer,1
528,,,Chanteert de gemeente Deventer de lokale Sinterklaascommissie,1
529,,,En gemeente#Deventer Nog steeds geen serieuze inschatting van dak en thuisloze jongeren https://t.co/O20Swz ZMy W,1
530,,,Ook de Gemeente Deventer geeft gehoor aan een klein groepje kansloze idioten die de Nederlandse cultuur de nek om draaien,1
531,,,ds Deventer Gemeente Deventer jullie sporen niet laat het gewoon in traditie gvd,1
532,,,Allemaal weer dreigementen door de gemeente Deventer over de ruggen van kinderen,1
533,,,Zoraya tb Deventer Gem mevrouwadvocaat Het nare is dat gemeente Deventer geen moeite doet om te reageren,1
534,,,Waarin we echt wel gesteund worden door een tweetal van de gemeente Deventer,1
535,,,Gemeente Enschede helpt met ontcijferen ambtelijke taal https://t.co/shp HLJD7h4 https://t.co/HKs W99i1LQ,1
536,,,Onze wethouder improviseert dat altijd goed leuk gedaan,1
537,,,ron78zuid wspoost Gemeente Zwolle Joepie wat kan de gemeente toch prima plannen,1
538,,,https://t.co/EFQqf DDDWi aan de slag zgr lees armoedemonitor Gemeente Zwolle dit kan toch niet,1
539,,,rhaar000 Renilde Huizenga Gemeente Zwolle Wat ontzettend lief,1
540,,,Bolwerk Uurwerk Gemeente Zwolle Fijn dat jullie weer open waren,1
541,,,Nog even een bedankje aan Peter Gemeente Zwolle voor de rondleiding in het engelsewerk voor groen stad https://t.co/yw Ni WM5TBN,1
542,,,Gemeente Zwolle Wel handig van de gemeente om je te volgen hoe vaak je de stad bezoekt met de fiets en hoe vaak met de auto,1
543,,,Gemeente Zwolle naait alleenstaande bijstandsmoedertjes https://t.co/Dp2Wayxlq3 https://t.co/RTg UAMX0PB,1
544,,,Renilde Huizenga Gemeente Zwolle Belachelijk,1
545,,,Gemeente Zwolle euhm ik zie de toegevoegde waarde niet van nog een pas,1
546,,,annelorebrink Zwolle Fonds citycentrum Gemeente Zwolle dat hoort niet en daar wordt toch ook op gehandhaafd,1
547,,,thelion rasco Renilde Huizenga Gemeente Zwolle Rob Jetten Jij spoort niet helemaal,1
548,,,Renilde Huizenga Gemeente Zwolle Schande gemeentezwolle zwolle POL Overijssel Politie Z wat een laffe actie,1
549,,,rhaar000 Renilde Huizenga Gemeente Zwolle Mooi gebaar van de boeren,1
550,,,Gemeente Deventer blaast Aldi in winkelcentrum Keizerslanden af https://t.co/0DRT8m8k Bh Deventer Deventer Nieuws 0570,1
551,,,Veelbelovende ontmoetingen bij Promotiedagen o.a luisterend oor burgemeester Ardvander Tuuk bij plannen huldiging Bauke Mollema,1
552,,,Jarenlange beleid van gemeente enschede is gelukt iedereen via de singel,1
553,,,Gemeente Almelo bij monde van Van Mierlo CDA waardeert de mantelzorg met een gezellige high tea,1
554,,,Gemeente Almelo is absoluut niet blij dat dit is gebeurt,1
555,,,Gemeente Almelo Ik maak mij regelmatig zorgen over de zorg,1
556,,,Dankzij de ondersteuning wijkverpleging begeleiding dagbesteding en huishoudelijke hulp kan ik zelfstandig blijven wonen,1
557,,,Veel inspiratie en plezier ontdekhightech Gemeente Almelo Kinderen en ouders maken kennis met technologie en technische bedrijven,1
558,,,Best tof dat de moskee in Gemeente Almelo al 45 jaar zonder problemen dagelijks een oproep tot gebed kan doen,1
559,,,Deventer Gem Ja iedereen blij en volgend jaar verbod op vuurwerk in de gemeente Deventer,1
560,,,De sociale beweging vindt dat de gemeente Enschede veel te veel snijdt https://t.co/9te0VY9Qf K,1
561,,,Ook in de toekomst kunnen ze het zelf niet redden en zal de gemeente Deventer lees Deventer bevolking geld op moeten blijven hoesten,1
562,,,Hoe dan ook dit dreigt de gemeente Enschede veel geld en tijd te kosten,1
563,,,Schaamtelijke vertoning van gemeente Enschede zorgt dr voor dat dr maar 391 mee zijn https://t.co/7G1M9w KT2h,1
564,,,Als Twents portefeuillehouder ondermijning pakt hij stevig door op georganiseerde criminaliteit ook in eigen Gemeente Almelo,1
565,,,Soms lijkt het alsof de Gemeente Enschede totaal niet nadenkt over de gevolgen van hun acties,1
566,,,De gemeente Zwolle rekent commerciële tarieven voor de Oude Statenzaal waardoor mooie initiatieven geen kans kregen,1
567,,,De binnenstad wordt steeds mooier Gemeente Almelo herinrichting water marktplein https://t.co/o5u Xmc EB73,1
568,,,horeca tycoon wanneer gaat de gemeente Deventer een keertje wakker worden https://t.co/y0u Uwx IJjd,1
569,,,Gemeente Enschede over Usselerhalte Geen kant en klare woonwagenlocaties https://t.co/p Kyv02i3HQ,1
570,,,Ik vind dat de gemeentepolis die Menzis en Gemeente Almelo aanbieden een goede polis,1
571,,,Geweldig nieuws dat ondanks de chantage van de gemeente Deventer Zwarte Piet gewoon ZWART zal zijn tijdens de intocht,1
572,,,De Graaf van Almelo heeft als grootgrondbezitter veel voor onze stad betekend wij zijn dankbaar voor zijn betrokkenheid Gemeente Almelo,1
573,,,Bertaverlo Leuk ook eens positieve berichten over musea in de gemeente Deventer,1
574,,,Gemeente Almelo arjengerritsen Goed geregeld Almelo,1
575,,,Gemeente Almelo Prematuren Dag ik vind dit zó n fijn gebaar van de Gemeente Almelo,1
576,,,Afspraak maken moet bij burgerzaken gemeente Deventer helaas is de wachttijd dan toch ruim 15 minuten irritatiefactortje schieteensop,1
577,,,Gemeente Zwolle kijkt met argusogen naar biomassa https://t.co/CIIRHlzeo E,1
578,,,Beter een voorbeeld nemen aan Gemeente Almelo https://t.co/Jfl LQR3FMc,1
579,,,GBTwenterand en Cu Twenterand zijn wel erg verwijtend naar Almelo,1
580,,,De gemeente Deventer dringt dan toch de wil van een kleine agressieve minderheid op en houdt vandaag de Sinterklaasintocht met Bruine Pieten,1
581,,,De gemeente Almelo geeft miljoenen euro s uit aan subsidies maar ziet De Eethoek en armen niet staan,1
582,,,hiertommy ja hou maar op P maar alles daarvoor al de hele aanloop hier 1 groot gepruts van de gehele gemeente almelo d E JOSTIBAND,1
583,,,Laat maar even prutsen dat slappe gemeentebestuur,1
584,,,Mooi dat mijn gemeente Deventer het verslag van het presidium openbaar on line zet,1
585,,,Totaal gestoord Gemeente Almelo https://t.co/2o4Hm Ry7Kw,1
586,,,Vreselijk Gemeente Almelo hoe creëren jullie haat paleis in een democratie https://t.co/PI1gv8Nh IQ,1
587,,,Vreselijk zo creëer gemeente Almelo de boze wolf..let op wat in die moskee gebeurd,1
588,,,Gemeente Enschede wil geen grote winkelketen in pand van bouwmarkt Praxis https://t.co/k Q4WHJFRv S,1
589,,,Dit kan toch niet Gemeente Zwolle Munckhof RMTaxi Zwolle https://t.co/9c SWze CWPf,1
590,,,Goed gesprek gwhad met consulente WMO Gemeente Zwolle,1
591,,,Yvonne Bijenhof Gemeente Almelo En lekker gegeten bij Nielz,1
592,,,Een topavond voor goede doelen Gem Tubbergen gemtwenterand Gem Wierden en Gemeente Almelo,1
593,,,Je kunt weer volop genieten in de Gemeente Deventer tijdens Dickens Festijn 2019,1
594,,,Je word op een slinkse manier bestolen van je geld door de gemeente enschede LET DUS GOED OP,1
595,,,Gemeente Deventer in haar maag met spekgladde loopbrug We weten de oplossing niet https://t.co/OMf UT10YEW,1
596,,,Geweldig nieuws Prov Overijssel heft het toezicht op de financiën Gemeente Almelo op,1
597,,,Daar zijn we obsde windhoek blij mee Gemeente Almelo https://t.co/BArw NNe012,1
598,,,"Is er geen sprake van acuut gevaar en gaat het om schade aan de openbare ruimte, zoals een omgevallen boom in de berm, bel dan de gemeente.",0
599,,,In onderstaand dashboard meer informatie over het verloop en de besmettingen per gemeente (klik in onze app halverwege de scrollbar om te scrollen):,0
600,,,In november en december lanceert de Vereniging van Nederlandse Gemeenten in dit kader een videoserie van 5 afleveringen over lokale democratische innovaties onder de titel Thorbecke2024.,0
601,,,"Ook gemeenten kunnen de toekomst niet voorspellen, maar ze moeten hem wel verkennen. ",0
602,,,"Afgaande op regionale media in Utrecht zet de gemeente verkeersregelaars in bij de voetgangersrotonde, maar ook op andere plekken.",0
603,,,"Hij erkende in de rechtszaal dat hij gefrustreerd was, onder meer omdat hij zelf eerder aangifte had willen doen, maar dat volgens hem niet kon.",0
604,,,"Door aangifte te doen, willen we een signaal afgeven. Want dit is niet hoe wij het voor ogen hebben.",0
605,,,"Vandaag deden tientallen boeren in onder meer Zwolle, Deventer, Hengelo en Almelo aangifte tegen minister Schouten van Landbouw.",0
606,,,Wethouder Pieter van Zwanenburg kon zich gedeeltelijk vinden in dit amendement.,0
607,,,Dit amendement werd unaniem aangenomen.,0
608,,,"Daar heb je te maken met interrupties, moties en amendementen.",0
609,,,CDA’er Bert Oude Lansink dient namens coalitiegenoten GB90 en Borne-Nu een amendement in.,0
610,,,"Huishoudens die een verpakkingencontainer krijgen, ontvangen hierover vlak daarvoor een brief waarin staat wanneer de verpakkingencontainer wordt bezorgd.",0
611,,,De verwachting is dat voor de kerstdagen alle verpakkingencontainers zijn bezorgd.,0
612,,,Behalve voor de waarde van zijn woning is Voigt bezorgd om overlast. ,0
613,,,"In deze buurten worden pakketjes niet meer aan huis bezorgd, maar moeten bewoners de dozen ophalen bij een centraal pun",0
614,,,Een groep kinderen uit Utrecht is boos.,0
615,,,Zij wordt boos als we ook maar één plastic velletje gebruiken.,0
616,,,Hij zegt dan ook niet boos te zijn. ,0
617,,,"Hij zal heel, heel boos zijn als hij vanavond thuiskomt.’",0
618,,,Het zoontje van de vrouw bleef ongedeerd en dat is volgens de burgemeester een wonder. ,0
619,,,De politie trof de plantjes aan bij een controle bij een schuur aan de Burgemeester Jacobsstraat.,0
620,,,"Volgens de burgemeester van de gemeente Houthalen-Helchteren, onder Eindhoven, was de ravage enorm.""",0
621,,,De PvdA'er Aboutaleb werd in 2009 benoemd als burgemeester van de stad.,0
622,,,Dinsdag is bekend geworden dat bij een in Drenthe woonachtige docent van het Deltion College in Zwolle ook het coronavirus geconstateerd.,0
623,,,"’s Morgens college, eten in de auto onderweg naar het postkantoor in Almelo. ",0
624,,,Eerenberg heeft zijn naaste collega’s in het college en binnen D66 Enschede de afgelopen dagen op de hoogte gebracht van zijn naderende vertrek,0
625,,,"Carolus Clusius College (1925) is een goede tweede en daarna volgen de panden van de Parkschool en Ichthus, allebei uit 1929.",0
626,,,Het pand wordt hoger dan het was; daar heeft de commissie ook moeite mee.,0
627,,,Maandagavond stond het voorstel inzake ’besluit tot niet vaststellen bestemmingsplan Almelosestraat 68a t/m i Ootmarsum’ op de agenda van de commissie.,0
628,,,"Volgens wethouder Benno Brand die maandagavond een korte toelichting gaf in de commissie, hebben de eigenaren voor de laatste optie besloten.",0
629,,,"Zowel de Commissie Borstlap, die door het kabinet werd ingesteld om te kijken naar de toekomst van werk, als de Wetenschappelijke Raad voor het Regeringsbeleid (WRR) zijn voorstander van gesubsidieerde banen voor mensen voor wie een gewone baan teveel is.",0
630,,,Corona zorgde ook voor sociale druk en leidde tot meer overlastmeldingen door conflicten en verminderde verdraagzaamheid tussen mensen.,0
631,,,Verstandige beleidsmakers proberen conflicten voor te zijn.,0
632,,,"‘Verstandig erfgoedbeleid betekent: conflicten vóór zijn.’""",0
633,,,Ik geloof meer in dialoog dan in debat en ben liever bezig met inhoud dan met imago. ,0
634,,,"Een goede democratie heeft drie elementen: politiek, activisme (de status quo uitdagen) en dialoog.",0
635,,,Het heeft geen zin een dialoog te houden met mensen die in een monoloog zijn geïnteresseerd. ,0
636,,,"Waar de eerste groep geen ambities heeft om te integreren en gebaat is bij de parken, gaat de tweede groep op zoek naar een eigen woning.",0
637,,,De grootste critici hebben geen vertrouwen in het reguliere onderwijs omdat de ‘intrinsieke motivatie’ van het kind niet serieus wordt genomen. ,0
638,,,"De raadsvergadering en installatie zijn live te volgen via de livestream op www.zwolle.nl/gemeenteraad.""",0
639,,,Dat liet hij dinsdagavond weten aan de gemeenteraad.,0
640,,,Dat heeft wethouder Klaas Sloots laten weten op vragen van GroenLinks in de gemeenteraad.,0
641,,,"Maar ik heb dit maandagavond gedeeld in de Zwolse gemeenteraad, en zou graag met andere partijen optrekken.",0
642,,,Het college van B en W legt het Ontwikkelplan voor aan de gemeenteraad voor besluitvorming.,0
643,,,Ze werkte eerst bij de gemeente Enschede en daarna als gemeentesecretaris in Oost-Gelre. ,0
644,,,"Afgelopen maand zijn alle burgemeesters, wethouders, raadsleden, griffiers, gemeentesecretarissen, commissarissen van de koning en leden van Gedeputeerde Staten en Provinciale Staten benaderd om deel te nemen aan een online onderzoek.",0
645,,,"Daarvoor was hij gemeentesecretaris in onder andere Millingen aan de Rijn, Denekamp, Dinkelland, Opsterland en Rheden.""",0
646,,,"Toen Van Wuijtswinkel in 2016 als gemeentesecretaris begon, waren alleen de cultuurinstellingen verzelfstandigd.",0
647,,,"Het crisisteam, of ook wel genoemd Gemeentelijk Beleidsteam (BGT), bestaat uit burgemeester Erica van Lente, (vervangend) Gemeentesecretaris Henry van der Woude, Adviseur Crisisbeheersing Wilco Guldemond en communicatieadviseur Myrthe Honingh.",0
648,,,"„Ontstaat er onverhoopt een geschil of komt de aannemer zijn afspraken niet na, dan kun je via Bouwgarant een arbitragezaak aanspannen.’’",0
649,,,Er waren geschillen over de erfenis.’’,0
650,,,„Het is belangrijk dat buren hun onderlinge ergernis of geschil zo snel mogelijk samen bespreken. ,0
651,,,eze onafhankelijke commissie oordeelt bij geschillen tussen ondernemers.,0
652,,,"Een aantal mensen, de griffier en collegeleden, zit in het gemeentehuis achter de laptop op de eigen werkkamer. ",0
653,,,"En ook het OM en de rechterlijke macht verzoeken journalisten inmiddels om geen namen meer te noemen van aanklagers, rechters en griffiers in publicaties; rechtbanktekenaars is bovendien gevraagd om de magistratuur niet herkenbaar in beeld te brengen.",0
654,,,Dit wordt momenteel verder uitgewerkt door de raadsleden met de griffiers van de gemeenteraden.,0
655,,,"De insprekers melden zich, zoals gebruikelijk, vooraf bij de griffier en krijgen vervolgens een linkje om tijdens de vergadering in te loggen.",0
656,,,Daarnaast werd de raadsgriffier vergezeld door twee andere ambtenaren.,0
657,,,"""""Het geluid stond heel zacht"""", zegt raadsgriffier Corrie Steenbergen.",0
658,,,"De vergadering wordt in aangepaste vorm en zo beknopt mogelijk gehouden, laat raadsgriffier Amresh Dewkalie desgevraagd weten.",0
659,,,"‘De gemiddelde omvang van de griffie bij gemeenten is 2,85 fte, de gemiddelde omvang van de ambtelijke organisatie bij gemeenten is ongeveer 350 fte.",0
660,,,"De tijdelijke wet biedt ook ruimte voor briefstemmen; per post, per koerier of door inlevering van stembriefjes bij de griffie.",0
661,,,",,Deze man trok in discussies dikwijls de integriteit van serieuze gespreksdeelnemers openlijk in twijfel”, vervolgt Oskam.",0
662,,,Bij integriteit is dat 62 procent.,0
663,,,"Ik heb al lang affiniteit met integriteit, ook bijvoorbeeld als voormalig officier van justitie in rijksrecherchezaken.",0
664,,,Daarom pleiten de onderzoekers ervoor om de integriteitskwestie te laten beoordelen door een provinciale toetsingscommissie met deskundigen.,0
665,,,Het is de vraag of dat wenselijk is in een integriteitskwestie.,0
666,,,Wel lijkt het haar goed om nog eens naar de gedragscode voor bestuurders en politici te kijken en naar het intern bespreken van integriteitskwesties.,0
667,,,"Bij een integriteitsonderzoek wordt gekeken naar functies in het verleden, nevenfuncties en andere kwetsbaarheden.",0
668,,,Andere voorwaarden zijn dat er maximaal 100 gasten ontvangen mogen worden en dat de aanvrager recent nog een integriteitsonderzoek vanuit de Wet Bibob moet hebben ondergaan.,0
669,,,"„Natuurlijk kan een raadslid altijd schriftelijke vragen stellen en is het daarnaast mogelijke een interpellatie (verantwoordingsdebat, red.) aan te vragen. ",0
670,,,"Het zijn stuk voor stuk werken van hoge kwaliteit,' geeft Hanny aan.",0
671,,,"De nadruk wordt gelegd op de kwaliteit van de zang, maar ook op talentontwikkeling en grensverleggendheid.",0
672,,,"Volgens de bond wordt bovendien de kwaliteit van het ijs op open water niet gecontroleerd, omdat er vanwege corona ook geen toertochten worden georganiseerd.",0
673,,,Doel van het experiment is om te onderzoeken of en hoe op kwaliteit gecontroleerde wiet aan coffeeshops kan worden geleverd. ,0
674,,,"Onderzoeken maken keihard duidelijk dat de kwaliteit van de lucht die we inademen van grote invloed is op het aantal jaren dat we leven, zegt Krol.",0
675,,,"Blankestijn doet het personen- en familierecht. Sociaal zekerheidsrecht, arbeidsrecht, ondernemingsrecht en mediation zijn ondergebracht bij zijn collega’s.",0
676,,,Dan is mediation niet zo zinvol.”,0
677,,,"Is mediation, waarbij een derde, onafhankelijke mediator beide partijen nader tot elkaar probeert te brengen, een oplossing?",0
678,,,Bij een kink in de communicatieve kabel is mediation de logische stap.,0
679,,,Over 265 voorstellen is een negatief advies uitgebracht.,0
680,,,"Er is een negatief advies voor langer open houden”, stelt Aboutaleb.",0
681,,,"Zo geven brandweer en politie een negatief advies, bijvoorbeeld als het gaat om de omgang met de mensenmassa.",0
682,,,Feit is dat de brandweer aanvankelijk een negatief advies gaf.,0
683,,,De rest van de ouders is toen niet geïnformeerd.”,0
684,,,“Ik breng mijn kind in goed vertrouwen naar school en dan worden wij niet geïnformeerd.”,0
685,,,"Bovendien is het medisch centrum, waaronder de Westerhaarse polikliniek van het Röpcke-Zweers Ziekenhuis, vooraf niet geïnformeerd over de wegopbrekingen, meldt het bestuur van AZB.",0
686,,,Bij Boeing bijvoorbeeld wordt door anonieme bronnen aangegeven dat de misère rond probleemtoestel 737 MAX te maken had met disfuntioneren op alle niveaus in de organisatie; zozeer zelfs dat volgens één van die bronnen het nieuwe vliegtuig ontworpen zou zijn ‘door clowns onder toezicht van apen’.,0
687,,,"Op 30 juni van dit jaar stonden 21.170 jongeren onder toezicht, eind 2018 waren er dat 20.770 jongeren.",0
688,,,Daarmee is NWB Bank de vijfde bank van Nederland en groot genoeg om onder toezicht van de Europese Centrale Bank (ECB) te vallen.,0
689,,,‘Voor Schouwen-Duiveland geldt dat ze meer tijd hebben genomen voor een plan en dan kom je formeel onder toezicht.,0
690,,,Want naast één van de openingen stond (en staat) een waarschuwingsbordje met huisregels.,0
691,,,Een uur na opening is er in Loon op Zand geen pompje desinfecterende handgel meer te krijgen.,0
692,,,In de dagen voor de jaarwisseling worden door onderhoudsbedrijf Gildebor de binnenbakken van afvalbakken weggehaald en de openingen van hondenpoepbakken dichtgemaakt.,0
693,,,Na opening van de handel werd die prijs meer dan verdubbeld: de koers schoot omhoog naar zo'n 146 dollar. ,0
694,,,Wij hebben in Nederland een overschot aan stikstof en fosfaat.,0
695,,,Het stoffelijk overschot dat zondagavond bij Almelo werd gevonden is van een jong meisje van veertien.,0
696,,,"Als we een overschot hebben aan zon of wind, zetten we dat om in gas.",0
697,,,"In de chaos raakten sommige lichamen zoek: het stoffelijk overschot van Jose Luis Molina's vader, bijvoorbeeld.",0
698,,,"Een overschot aan voedingsstoffen zorgt niet alleen voor minder vissen, maar bedreigt ook de kwaliteit van ons drink- en zwemwater doordat bijvoorbeeld blauwalg en botulisme oprukken.’’",0
699,,,De stelselmatige overschrijding van de Nederlandse stikstofuitstoot dwingt het kabinet tot maatregelen die tot voor kort nog politiek ondenkbaar waren.,0
700,,,Het aantal overschrijdingen in Dinkelland of Losser zou in Enschede niet  eens opvallen.”,0
701,,,"Uit het onderzoeksrapport kwam verder naar voren dat er """"geen overschrijding"""" van de belasting van het dak ontstaat, als het vol zou staan met trekkers uit de categorie T5.",0
702,,,"‘Ik hoop niet dat de overschrijding van je studiekosten even groot was als de kostenoverschrijding van deze tram’, grapt medepassagier Harmen Schuitema.",0
703,,,"Jan van Hoek, voorzitter raad van bestuur: ,,De cliënt woont al jaren in deze vestiging, maar is van de één op de andere dag begonnen met schreeuwen.",0
704,,,In het advies wijst de raad op het internationale onderwijsonderzoek PISA dat onlangs werd gepubliceerd. ,0
705,,,"Dat is zorgelijk, vindt de Raad voor Cultuur, die vandaag met een advies over bibliotheken komt voor het ministerie van Onderwijs, Cultuur en Wetenschap.",0
706,,,"De motorclub werd in 2018 verboden door de rechtbank, de Hoge Raad bepaalde in november 2020 dat het verbod in stand moet blijven.",0
707,,,"Vier jaar eerder begon hij als raadslid voor het CDA, waarvoor hij bij de verkiezingen van 2013 lijsttrekker was.""",0
708,,,Onder de aanwezigen was ook het Haagse gemeenteraadslid Richard de Mos.,0
709,,,Het Nijmeegse CDA-raadslid Marjolijn Mijling is een volledig andere mening toegedaan.,0
710,,,"Volgens eerdere verklaringen van de Centric-eigenaar, die ook het beursgenoteerde Oranjewoud grotendeels in handen heeft, is er geen sprake van managementleegloop maar van een reorganisatie waarbij niet goed presterende mensen zijn vertrokken.",0
711,,,De milieuproblemen bij Tata Steel komen bovenop een reorganisatie van het bedrijf waarbij 1600 mensen hun baan dreigen te verliezen.,0
712,,,Het museum zal voortaan op maandag niet meer open zijn vanwege de reorganisatie.,0
713,,,"Ook de gemeente Den Haag beloofde steun, maar de reorganisatie was volgens Schat onafwendbaar.",0
714,,,Uit een reconstructie die de curator maakte op basis van gesprekken en (jaar)verslagen blijkt dat Atak al in 2014 heeft ingezien dat een reorganisatie en samenwerking met het Wilminktheater nodig was om het tij te keren.,0
715,,,"Wij vinden dat in zulke gevallen altijd de dader ter verantwoording moet worden geroepen, niet de organisator van het evenement.'",0
716,,,"Zelfs op deze vroege ochtend, waarin de snijdende kou de buitenlucht geen aangename plek maakt, roepen voorbijgangers de handhavers ter verantwoording.",0
717,,,Woensdagmiddag vanaf 17.00 uur legt de minister verantwoording af in de Tweede Kamer.,0
718,,,"Behandel je kind zoals je de buurman ook zou behandelen, die roep je bijvoorbeeld ook niet in een vol gezelschap ter verantwoording, die neem je even apart.",0
719,,,De curatoren zien dat anders en zeggen geen enkele toezegging te hebben gedaan.,0
720,,,In een reactie erkent het ministerie nu dat die toezegging voor extra vluchten is gedaan.,0
721,,,Direct na haar toezegging meldden de eerste private schuldeisers zich bij de gedupeerden.,0
722,,,Welke toezeggingen heeft Veldhuis gedaan? ,0
723,,,Het pensioen wordt persoonlijker en transparanter.,0
724,,,"‘Ik vind openheid, transparantie en het erbij betrekken van alle partijen heel belangrijk. ",0
725,,,"Alternatieven zoals een transparant gelaatsmasker helpen iets, maar niet veel - bovendien zijn deze niet toegestaan als mondkapjes-alternatief.",0
726,,,Het gaat mij nu om de transparantie.,0
727,,,"Antonio León, die burgemeester is namens een onafhankelijke partij, begint eerst over de teleurstelling in de traditionele partijen, dan over de treurnis die na de economische crisis nooit voorbij ging, vervolgens over de afkeer van de Catalaanse onafhankelijkheidsdrift.",0
728,,,"Grote treurnis is er ook binnen Gemeentebelang, de partij van Peter Onvlee.",0
729,,,"k heb daar wel vertrouwen in, want het zijn ook al rustige plekken.",0
730,,,"Wij hebben er vertrouwen in dat Sharon Dijksma zal handelen met praktische wijsheid, zelfbewustzijn en dat ze laat zien wat ze doet ten dienste van anderen"""", zei GroenLinks-raadslid Heleen de Boer die de voordracht bekendmaakte.",0
731,,,"""""Ik heb er geen vertrouwen in dat camera's en niet contant betalen de problemen zullen stoppen"""", zegt Wim Eilert van de PvdA.",0
732,,,"Ik ben in die buurt geboren, nu vertrouwen ze mij niet meer. ",0
733,,,Voor de meesten komt het wantrouwen ook pas dan en in stapjes.,0
734,,,Dat veroorzaakt paniek en wantrouwen,0
735,,,Het wantrouwen groeit in het stadsdeel Grenfell in Londen.,0
736,,,"Wantrouwen, argwaan, boosheid en gelatenheid des te meer, voegde hij eraan toe.",0
737,,,"2019 zou in Eindhoven ‘the proof of the pudding’ zijn, vertelde wethouder Renate Richters (jeugd, zorg, GroenLinks) destijds.",0
738,,,Wethouder William Dogger heeft vorige week dinsdag het startsein gegeven voor de werkzaamheden aan de rotonde De Brink en een deel van de Thomas à Kempisstraat.,0
739,,,"Wethouder Alex Langius gaf afgelopen week aan de optie best te willen onderzoeken, als daar vanuit de gemeenteraad interesse in is.",0
740,,,"En dan kunnen we dus ook snel aan de slag, hoe mooi kun je het krijgen?"""", vraagt wethouder Jan ten Kate zich af.",0
741,,,De snelheid en doeltreffendheid waarmee ze haar naamsverandering publiek maakte - vooral via sociale media - verrieden een goed geplande en zorgvuldig overdachte operatie.,0
742,,,"Hij begreep de kritiek van de boeren, maar zei ook: """"Onze berekeningen zijn zo zorgvuldig mogelijk.",0
743,,,Maar het verzamelen van alle dossiers is complex en de uitbetaling moet zorgvuldig gebeuren.,0
744,,,Na de breuk met hun ouders probeerde in elk geval een van de zoons een eigen bestaan op te bouwen in de regio. ,0
745,,,De straat stond na de breuk enige tijd blank. ,0
746,,,Deze streektradities vormen een breuk met het gewone leven. ,0
747,,,"Bijvoorbeeld een ouder met psychische klachten, een scheiding, (veel of heftige) ruzie of schulden.",0
748,,,"Uit onderzoek blijkt niet alleen dat grappige mensen sneller het vertrouwen winnen, ze kunnen lastige boodschappen ook gemakkelijker brengen en lossen ruzies eerder op, citeert hij gedragswetenschapper Peter McGraw van de universiteit van Colorado.",0
749,,,"De ruzie zou het gevolg zijn van een """"onenigheid"""" die al geruime tijd speelt tussen jongeren uit de wijk Charlois en het stadsdeel IJsselmonde.",0
750,,,"""Negen jongeren die vermoedelijk een ruzie met een andere groep jongeren in Rotterdam wilden uitvechten, zijn vannacht opgepakt in en rond een tram in de stad. ",0
751,,,"En tijdig software updaten om bekende lekken te dichten, doen zelfs de grootste bedrijven niet altijd",0
752,,,Criminelen deinzen er niet voor terug verdovende middelen te lozen in gierkelders of vloeibare afvalstoffen weg te laten lekken op het asfalt.,0
753,,,In de afgelopen dagen werden bijvoorbeeld ook lekken geopenbaard in de browser Firefox en het besturingssysteem Windows. ,0
