id,keyword,location,text,target
472,,,de zichtbaarheid en laagdrempeligheid van de gemeentelijke toegang tot de jeugdzorg kan beter,1
473,,,deze afwijkingen kunnen ieder op zich als bijzonder ernstig worden gekwalificeerd aldus de gemeente eind 2005,1
474,,,deze criminele activiteiten tolereren wij niet in onze stad zegt de oldenzaalse burgemeester patrick welman,1
475,,,deze week maakte ook de provincie drenthe bekend zich zorgen te maken om de gemeentefinancieën,1
476,,,die verhoging was voor de meeste gemeenteraadsleden te fors,1
477,,,dit is al twaalf weken aan de hand wordt er gezegd het vertrouwen gaat niet hersteld worden,1
478,,,dit wordt volgens van ark veel te weinig aangeboden door gemeenten,1
479,,,diverse gemeenten hebben daar goede ervaringen mee zo stelt de rekenkamer,1
480,,,drenthe is ongerust over de financile situatie van haar gemeenten,1
481,,,een flink deel van deze zorg blijkt toch niet het beste af onder de hoede van de gemeente aldus de ministers,1
482,,,een goed idee denkt arjan beerman van de gemeente enschede om zo de stad op de kaart te zetten,1
483,,,een kwart van de deelnemers vindt dat de burgemeester gewoon kan blijven zitten,1
484,,,een probleem voor zorgvervoer en gemeenten zegt directeur hubert andela van koninklijk nederlands vervoer knv,1
485,,,een raadsmeerderheid steunde vanavond een amendement van d66 om het speelgoedmuseum open te houden,1
486,,,eindelijk een wethouder met lef postte hanneke balk oud wethouder van cranendonck en waalre op twitter,1
487,,,en juist dat laatste is onvoldoende gebeurd stellen de omwonenden in een brief aan de gemeenteraad,1
488,,,er zijn echter gemeenten die hun zorgen uitten over een eerste voorstel van het ministerie,1
489,,,geen gemakkelijke opgave schrijft de gemeente op haar website,1
490,,,gemeenten hebben het zichzelf moeilijk gemaakt door concurrentie onder aanbieders te stimuleren,1
491,,,gemeentesecretaris lucas vokurka veegt die suggestie resoluut van tafel,1
492,,,het aantrekken van zij instromers lijkt goed te werken,1
493,,,het college heeft de voorkeur voor dit scenario en had deze dan ook voorgesteld aan de raad,1
494,,,het college voelt de urgentie niet concludeert dankaart,1
495,,,het college vond de ambtelijke vragen namelijk niet opportuun,1
496,,,het is een zooitje in buren aldus fractievoorzitter joop de jonge van de partij voor de dieren,1
497,,,het is niet mogelijk om een generiek advies te geven dat past voor alle gemeenten schrijft de vng,1
498,,,het onderzoek toont volgens de gemeente utrecht aan dat er veel niet volgens de regels gaat,1
499,,,het rapport van de rotterdamse rekenkamer was niet mals voor het stadsbestuur,1
500,,,het stadsbestuur moet veel meer doen om het vrachtverkeer te weren van de singels in de stad,1
501,,,hij is het oneens met de conclusie dat gemeenten minder belang hechten aan sport,1
502,,,hij is verre van tevreden met de uitleg van de gemeente raalte,1
503,,,hij vindt dat de gemeente kampen onzorgvuldig omgaat met de belangen van zijn clinten,1
504,,,ik vind het jammer dat niet meer gemeenten het proberen,1
505,,,in de ogen van de gemeente en technology base heeft de raad van state het kind met het badwater weggegooid,1
506,,,in een reactie zegt burgemeester krikke de aanbevelingen van de ovv over te nemen,1
507,,,in een urenlang raadsdebat op maandag 2 september gaat wethouder ren de heer vvd door het stof,1
508,,,in elk geval n fractie is wel dik tevreden met het besluit van bw,1
509,,,in maastricht laakte de oppositie de geheimhoudingscultus van het college,1
510,,,maar gemeenten en hun burgers vragen zich ook af waarom de enorme 5g investeringen nu al nodig zijn,1
511,,,maar onaanvaardbaar is dit allemaal niet aldus de gemeente enschede dinsdag voor de raad van state in den haag,1
512,,,maar volgens tln hanteren gemeenten veel te strenge vervuilingsregels,1
513,,,mantelzorg nl vreest dat de waardering in 2020 bij meer gemeenten zal worden afgeschaft,1
514,,,met deze maatregel houdt de gemeente daar geen rekening mee,1
515,,,mlds constateert ook dat 189 gemeenten helemaal niets doen op het gebied van openbare toiletten,1
516,,,na het ontslag van van gent is het integriteitsonderzoek uitgevoerd door necker van naem nog wel relevant,1
517,,,om die reden kan ook deze versie van het plan niet rekenen op de goedkeuring van de gemeente,1
518,,,omdat de gemeente echter bang was voor een precedent werd de regelgeving vervolgens aangescherpt,1
519,,,onderzoekers hebben aangetoond dat la pelosa in de gemeente stintino ten onder dreigt te gaan aan zijn succes,1
520,,,onze regioburgemeester deelde onlangs ook zijn zorgen over de capaciteit,1
521,,,ook de gemeente is niet blij met de situatie en besloot eerder deze maand de overgang te sluiten voor auto s,1
522,,,ook de gemeente zwolle wordt op dit moment als verdachte gezien,1
523,,,ook de integriteit van de gemeenteraad staat hiermee op het spel juist nu dit onderwerp actueler is dan ooit,1
